run_id,file_name,family,model,prompt,is_partial,n_news,n_rows,complete_36x_rows,json_errors,ensemble_op,ensemble_left,ensemble_right,threshold,threshold_value,scope,gold_pairs,pred_pairs,tp_pairs,fp_pairs_vs_scope,fn_pairs,mean_pred_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,gold_news,pred_any_news,news_with_true_hit,true_hit_news_coverage,false_relevant_news,missed_all_scope_news
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.55__manual_dataset_bert_predictions_full_text_5df03950348d_0.15,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.55,manual_dataset_bert_predictions_full_text_5df03950348d@0.15,ensemble,,weak,478,270,21,249,457,0.36535859269282817,0.07777777777777778,0.043933054393305436,0.05614973262032086,0.09878773399697446,0.3948192538179006,0.44106463878326996,0.36942675159235666,0.4020797227036395,314,263,21,0.06687898089171974,147,198
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_default__manual_dataset_bert_predictions_full_text_5df03950348d_0.45,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@default,manual_dataset_bert_predictions_full_text_5df03950348d@0.45,ensemble,,weak,478,237,20,217,458,0.32070365358592695,0.08438818565400844,0.04184100418410042,0.055944055944055944,0.1012676429560889,0.41804884335330883,0.44155844155844154,0.3248407643312102,0.3743119266055046,314,231,20,0.06369426751592357,129,212
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__manual_dataset_bert_predictions_full_text_5df03950348d_0.45,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,manual_dataset_bert_predictions_full_text_5df03950348d@0.45,ensemble,,weak,478,237,20,217,458,0.32070365358592695,0.08438818565400844,0.04184100418410042,0.055944055944055944,0.1012676429560889,0.41804884335330883,0.44155844155844154,0.3248407643312102,0.3743119266055046,314,231,20,0.06369426751592357,129,212
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_default__manual_dataset_bert_predictions_full_text_5df03950348d_0.50,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@default,manual_dataset_bert_predictions_full_text_5df03950348d@0.50,ensemble,,weak,478,219,19,200,459,0.2963464140730717,0.0867579908675799,0.0397489539748954,0.054519368723098996,0.10092851192510723,0.4338359430375668,0.4507042253521127,0.3057324840764331,0.36432637571157495,314,213,19,0.06050955414012739,117,218
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_default__manual_dataset_bert_predictions_full_text_5df03950348d_0.50,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@default,manual_dataset_bert_predictions_full_text_5df03950348d@0.50,ensemble,,weak,478,219,19,200,459,0.2963464140730717,0.0867579908675799,0.0397489539748954,0.054519368723098996,0.10092851192510723,0.4338359430375668,0.4507042253521127,0.3057324840764331,0.36432637571157495,314,213,19,0.06050955414012739,117,218
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.35__manual_dataset_bert_predictions_full_text_5df03950348d_0.20,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.35,manual_dataset_bert_predictions_full_text_5df03950348d@0.20,ensemble,,weak,478,258,20,238,458,0.3491204330175913,0.07751937984496124,0.04184100418410042,0.05434782608695652,0.09483607243070033,0.40068303370062497,0.43873517786561267,0.3535031847133758,0.3915343915343915,314,253,20,0.06369426751592357,142,203
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.40__manual_dataset_bert_predictions_full_text_5df03950348d_0.20,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.40,manual_dataset_bert_predictions_full_text_5df03950348d@0.20,ensemble,,weak,478,258,20,238,458,0.3491204330175913,0.07751937984496124,0.04184100418410042,0.05434782608695652,0.09483607243070033,0.40068303370062497,0.43873517786561267,0.3535031847133758,0.3915343915343915,314,253,20,0.06369426751592357,142,203
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.45__manual_dataset_bert_predictions_full_text_5df03950348d_0.20,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.45,manual_dataset_bert_predictions_full_text_5df03950348d@0.20,ensemble,,weak,478,258,20,238,458,0.3491204330175913,0.07751937984496124,0.04184100418410042,0.05434782608695652,0.09483607243070033,0.40068303370062497,0.43873517786561267,0.3535031847133758,0.3915343915343915,314,253,20,0.06369426751592357,142,203
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.50__manual_dataset_bert_predictions_full_text_5df03950348d_0.20,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.50,manual_dataset_bert_predictions_full_text_5df03950348d@0.20,ensemble,,weak,478,258,20,238,458,0.3491204330175913,0.07751937984496124,0.04184100418410042,0.05434782608695652,0.09483607243070033,0.40068303370062497,0.43873517786561267,0.3535031847133758,0.3915343915343915,314,253,20,0.06369426751592357,142,203
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.55__manual_dataset_bert_predictions_full_text_5df03950348d_0.20,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.55,manual_dataset_bert_predictions_full_text_5df03950348d@0.20,ensemble,,weak,478,258,20,238,458,0.3491204330175913,0.07751937984496124,0.04184100418410042,0.05434782608695652,0.09483607243070033,0.40068303370062497,0.43873517786561267,0.3535031847133758,0.3915343915343915,314,253,20,0.06369426751592357,142,203
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.60__manual_dataset_bert_predictions_full_text_5df03950348d_0.20,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.60,manual_dataset_bert_predictions_full_text_5df03950348d@0.20,ensemble,,weak,478,258,20,238,458,0.3491204330175913,0.07751937984496124,0.04184100418410042,0.05434782608695652,0.09483607243070033,0.40068303370062497,0.43873517786561267,0.3535031847133758,0.3915343915343915,314,253,20,0.06369426751592357,142,203
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.35__manual_dataset_bert_predictions_full_text_5df03950348d_0.20,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.35,manual_dataset_bert_predictions_full_text_5df03950348d@0.20,ensemble,,weak,478,258,20,238,458,0.3491204330175913,0.07751937984496124,0.04184100418410042,0.05434782608695652,0.09483607243070033,0.40068303370062497,0.43873517786561267,0.3535031847133758,0.3915343915343915,314,253,20,0.06369426751592357,142,203
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.40__manual_dataset_bert_predictions_full_text_5df03950348d_0.20,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.40,manual_dataset_bert_predictions_full_text_5df03950348d@0.20,ensemble,,weak,478,258,20,238,458,0.3491204330175913,0.07751937984496124,0.04184100418410042,0.05434782608695652,0.09483607243070033,0.40068303370062497,0.43873517786561267,0.3535031847133758,0.3915343915343915,314,253,20,0.06369426751592357,142,203
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.45__manual_dataset_bert_predictions_full_text_5df03950348d_0.20,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.45,manual_dataset_bert_predictions_full_text_5df03950348d@0.20,ensemble,,weak,478,258,20,238,458,0.3491204330175913,0.07751937984496124,0.04184100418410042,0.05434782608695652,0.09483607243070033,0.40068303370062497,0.43873517786561267,0.3535031847133758,0.3915343915343915,314,253,20,0.06369426751592357,142,203
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.50__manual_dataset_bert_predictions_full_text_5df03950348d_0.20,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.50,manual_dataset_bert_predictions_full_text_5df03950348d@0.20,ensemble,,weak,478,258,20,238,458,0.3491204330175913,0.07751937984496124,0.04184100418410042,0.05434782608695652,0.09483607243070033,0.40068303370062497,0.43873517786561267,0.3535031847133758,0.3915343915343915,314,253,20,0.06369426751592357,142,203
ensemble_AND__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.55__manual_dataset_bert_predictions_full_text_5df03950348d_0.20,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.55,manual_dataset_bert_predictions_full_text_5df03950348d@0.20,ensemble,,weak,478,258,20,238,458,0.3491204330175913,0.07751937984496124,0.04184100418410042,0.05434782608695652,0.09483607243070033,0.40068303370062497,0.43873517786561267,0.3535031847133758,0.3915343915343915,314,253,20,0.06369426751592357,142,203
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.15__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.15,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5081,151,4930,327,6.875507442489851,0.02971855933871285,0.3158995815899582,0.054326317683036515,0.08311501803045701,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.20__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.20,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5081,151,4930,327,6.875507442489851,0.02971855933871285,0.3158995815899582,0.054326317683036515,0.08311501803045701,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.25__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.25,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5081,151,4930,327,6.875507442489851,0.02971855933871285,0.3158995815899582,0.054326317683036515,0.08311501803045701,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.30__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.30,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5081,151,4930,327,6.875507442489851,0.02971855933871285,0.3158995815899582,0.054326317683036515,0.08311501803045701,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.15__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.15,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5081,151,4930,327,6.875507442489851,0.02971855933871285,0.3158995815899582,0.054326317683036515,0.08311501803045701,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.20__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.20,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5081,151,4930,327,6.875507442489851,0.02971855933871285,0.3158995815899582,0.054326317683036515,0.08311501803045701,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.25__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.25,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5081,151,4930,327,6.875507442489851,0.02971855933871285,0.3158995815899582,0.054326317683036515,0.08311501803045701,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.30__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.30,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5081,151,4930,327,6.875507442489851,0.02971855933871285,0.3158995815899582,0.054326317683036515,0.08311501803045701,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5082,151,4931,327,6.876860622462788,0.02971271153089335,0.3158995815899582,0.05431654676258993,0.08309075255401197,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.10__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.10,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5082,151,4931,327,6.876860622462788,0.02971271153089335,0.3158995815899582,0.05431654676258993,0.08309075255401197,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.05__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.05,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5082,151,4931,327,6.876860622462788,0.02971271153089335,0.3158995815899582,0.05431654676258993,0.08309075255401197,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_OR__prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc_0.10__manual_dataset_bert_predictions_full_text_5df03950348d_0.70,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,prompt_search_full_balanced_recall_v2_gemma4-e2b_5df03950348d_e98b1a3c5abc@0.10,manual_dataset_bert_predictions_full_text_5df03950348d@0.70,ensemble,,weak,478,5082,151,4931,327,6.876860622462788,0.02971271153089335,0.3158995815899582,0.05431654676258993,0.08309075255401197,0.0445426581034695,0.4248985115020298,1.0,0.5963912630579298,314,739,125,0.3980891719745223,425,0
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.35__manual_dataset_bert_predictions_full_text_5df03950348d_0.25,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.35,manual_dataset_bert_predictions_full_text_5df03950348d@0.25,ensemble,,weak,478,253,19,234,459,0.3423545331529093,0.07509881422924901,0.0397489539748954,0.05198358413132695,0.09262604141525486,0.4038404536374766,0.43951612903225806,0.3471337579617834,0.3879003558718861,314,248,19,0.06050955414012739,139,205
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.40__manual_dataset_bert_predictions_full_text_5df03950348d_0.25,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.40,manual_dataset_bert_predictions_full_text_5df03950348d@0.25,ensemble,,weak,478,253,19,234,459,0.3423545331529093,0.07509881422924901,0.0397489539748954,0.05198358413132695,0.09262604141525486,0.4038404536374766,0.43951612903225806,0.3471337579617834,0.3879003558718861,314,248,19,0.06050955414012739,139,205
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.45__manual_dataset_bert_predictions_full_text_5df03950348d_0.25,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.45,manual_dataset_bert_predictions_full_text_5df03950348d@0.25,ensemble,,weak,478,253,19,234,459,0.3423545331529093,0.07509881422924901,0.0397489539748954,0.05198358413132695,0.09262604141525486,0.4038404536374766,0.43951612903225806,0.3471337579617834,0.3879003558718861,314,248,19,0.06050955414012739,139,205
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.50__manual_dataset_bert_predictions_full_text_5df03950348d_0.25,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.50,manual_dataset_bert_predictions_full_text_5df03950348d@0.25,ensemble,,weak,478,253,19,234,459,0.3423545331529093,0.07509881422924901,0.0397489539748954,0.05198358413132695,0.09262604141525486,0.4038404536374766,0.43951612903225806,0.3471337579617834,0.3879003558718861,314,248,19,0.06050955414012739,139,205
ensemble_AND__manual_dataset_prompt_search_best_balanced_recall_v2_0.55__manual_dataset_bert_predictions_full_text_5df03950348d_0.25,,pairwise_ensemble,mixed,mixed,False,739,,True,,AND,manual_dataset_prompt_search_best_balanced_recall_v2@0.55,manual_dataset_bert_predictions_full_text_5df03950348d@0.25,ensemble,,weak,478,253,19,234,459,0.3423545331529093,0.07509881422924901,0.0397489539748954,0.05198358413132695,0.09262604141525486,0.4038404536374766,0.43951612903225806,0.3471337579617834,0.3879003558718861,314,248,19,0.06050955414012739,139,205
