dataset_row_id,title,true_factors,pred_factors,tp_factors,fp_factors,fn_factors,true_count,pred_count,sample_f1,sample_jaccard,needs_review
332,"Что произошло за день: понедельник, 19 мая",,,,,,0,0,1.0,1.0,False
336,Разработчик японского зонда назвал причину неудачной посадки на Луну,,,,,,0,0,1.0,1.0,False
339,"Задержка поездов на КрасЖД из-за перебоев с энергоснабжением составила 2,5 часа",,,,,,0,0,1.0,1.0,False
344,Сильное землетрясение произошло у тихоокеанского побережья Мексики,,,,,,0,0,1.0,1.0,False
347,"Ушаков заявил, что ему неизвестно о запросах со стороны США на разговор Трампа и Путина",,,,,,0,0,1.0,1.0,False
351,"ЦИК РФ введет ГАС ""Выборы"" версии 2.0 в постоянную эксплуатацию с 6 февраля",,,,,,0,0,1.0,1.0,False
372,Ограничения в аэропорту Ижевска сняты,,,,,,0,0,1.0,1.0,False
386,"Песков заявил, что разговор Путина и Трампа не запланирован, но может быть быстро организован",,,,,,0,0,1.0,1.0,False
389,"""Репортеры без границ"" внесены в перечень нежелательных в России организаций",,,,,,0,0,1.0,1.0,False
394,Ушаков назвал целью Зеленского в Европе срыв переговоров,,,,,,0,0,1.0,1.0,False
405,Meta представила новые ИИ-очки,,,,,,0,0,1.0,1.0,False
414,Минобороны Южной Кореи опровергло сообщение о переговорах по сокращению сил США в стране,,,,,,0,0,1.0,1.0,False
422,Глава Пентагона исключил отправку американских военных на Украину,,,,,,0,0,1.0,1.0,False
430,"Рубио заявил, что сроки и место возможной встречи Трампа и Путина не определены",,,,,,0,0,1.0,1.0,False
439,Законопроект о долговых ЦФА внесен в Госдуму,,,,,,0,0,1.0,1.0,False
443,"Ограничения сняты в петербургском аэропорту ""Пулково""",,,,,,0,0,1.0,1.0,False
445,Суд рассмотрит прошение об освобождении Саркози из тюрьмы 10 ноября,,,,,,0,0,1.0,1.0,False
455,Лавров встретился с главами МИД Кубы и Доминиканы,,,,,,0,0,1.0,1.0,False
485,Переговоры Путина с эмиром Катара пройдут 17 апреля,,,,,,0,0,1.0,1.0,False
491,На церемонии открытия Олимпиады в Милане зажгли олимпийский огонь,,,,,,0,0,1.0,1.0,False
514,"Премьер Госсовета КНР уверен, что США и Китаю нужно сотрудничать, а не соперничать",,,,,,0,0,1.0,1.0,False
524,Путин назвал отношения с Трампом деловыми и доверительными,,,,,,0,0,1.0,1.0,False
525,Умер британский актер Теренс Стэмп,,,,,,0,0,1.0,1.0,False
526,Путин в четверг встретится в Сочи с президентом Республики Сербской Додиком,,,,,,0,0,1.0,1.0,False
540,Самыми популярными предметами для сдачи ЕГЭ-2026 стали профильная математика и физика,,,,,,0,0,1.0,1.0,False
