run_id,file_name,family,model,prompt,is_partial,n_news,n_rows,complete_36x_rows,json_errors,ensemble_op,ensemble_left,ensemble_right,threshold,threshold_value,scope,gold_pairs,pred_pairs,tp_pairs,fp_pairs_vs_scope,fn_pairs,mean_pred_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,gold_news,pred_any_news,news_with_true_hit,true_hit_news_coverage,false_relevant_news,missed_all_scope_news,ranking
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.25__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.25,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.25__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.25,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.25__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.25,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.60,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.30__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.30,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.30__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.30,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.30__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.30,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.30__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.30,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.60,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.35__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.35,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.35__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.35,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.35__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.35,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.35__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.35,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.60,ensemble,,direct_context,502,451,296,155,206,1.9029535864978904,0.656319290465632,0.5896414342629482,0.621196222455404,0.4733954128680649,0.5917721518987342,0.8995215311004785,0.9494949494949495,0.9238329238329238,198,209,168,0.8484848484848485,21,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,502,309,193,193,2.1181434599156117,0.6155378486055777,0.6155378486055777,0.6155378486055777,0.46988584498275426,0.5725102136494541,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,502,309,193,193,2.1181434599156117,0.6155378486055777,0.6155378486055777,0.6155378486055777,0.46988584498275426,0.5725102136494541,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,502,309,193,193,2.1181434599156117,0.6155378486055777,0.6155378486055777,0.6155378486055777,0.46988584498275426,0.5725102136494541,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.60,ensemble,,direct_context,502,502,309,193,193,2.1181434599156117,0.6155378486055777,0.6155378486055777,0.6155378486055777,0.46988584498275426,0.5725102136494541,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.60__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.60,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,502,309,193,193,2.1181434599156117,0.6155378486055777,0.6155378486055777,0.6155378486055777,0.46988584498275426,0.5725102136494541,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.60__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.60,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,502,309,193,193,2.1181434599156117,0.6155378486055777,0.6155378486055777,0.6155378486055777,0.46988584498275426,0.5725102136494541,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.60__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.60,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,502,309,193,193,2.1181434599156117,0.6155378486055777,0.6155378486055777,0.6155378486055777,0.46988584498275426,0.5725102136494541,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.60__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.60,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.60,ensemble,,direct_context,502,502,309,193,193,2.1181434599156117,0.6155378486055777,0.6155378486055777,0.6155378486055777,0.46988584498275426,0.5725102136494541,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.35__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.35,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,507,310,197,192,2.1392405063291138,0.611439842209073,0.6175298804780877,0.6144697720515362,0.46759881314311286,0.5724097515236756,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.35__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.35,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,507,310,197,192,2.1392405063291138,0.611439842209073,0.6175298804780877,0.6144697720515362,0.46759881314311286,0.5724097515236756,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.35__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.35,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,507,310,197,192,2.1392405063291138,0.611439842209073,0.6175298804780877,0.6144697720515362,0.46759881314311286,0.5724097515236756,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.35__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.60,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.35,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.60,ensemble,,direct_context,502,507,310,197,192,2.1392405063291138,0.611439842209073,0.6175298804780877,0.6144697720515362,0.46759881314311286,0.5724097515236756,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.40__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.45,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.40,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.45,ensemble,,direct_context,502,507,310,197,192,2.1392405063291138,0.611439842209073,0.6175298804780877,0.6144697720515362,0.46759881314311286,0.5724097515236756,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.40__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.50,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.40,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.50,ensemble,,direct_context,502,507,310,197,192,2.1392405063291138,0.611439842209073,0.6175298804780877,0.6144697720515362,0.46759881314311286,0.5724097515236756,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
ensemble_OR__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.40__al_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full_0.55,,pairwise_ensemble,mixed,mixed,False,237,,True,,OR,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.40,v3_social_signal_experiment_social_signal_v5_think_false_qwen36_35b_iq3_ctx16k_v5_b1_search237_full@0.55,ensemble,,direct_context,502,507,310,197,192,2.1392405063291138,0.611439842209073,0.6175298804780877,0.6144697720515362,0.46759881314311286,0.5724097515236756,0.8867924528301887,0.9494949494949495,0.9170731707317074,198,212,168,0.8484848484848485,24,10,direct_context_ensemble_micro_f1
