dataset_row_id,title,url,true_factors,pred_factors,tp_factors,fp_factors,fn_factors,true_count,pred_count,sample_f1,sample_jaccard,needs_review
947,"Ритейлер Henderson в 2024 году увеличил выручку на 24,2%, до 20,8 млрд рублей",https://www.interfax.ru/business/1003176,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
951,Рубль утром вырос к юаню на фоне активно дорожающей нефти,https://www.interfax.ru/business/1028461,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
952,Аэропорт Пулково возобновил обслуживание рейсов,https://www.interfax.ru/russia/1043728,industrial_production_index,industrial_production_index,industrial_production_index,,,1,1,1.0,1.0,False
960,Участники рынка обсуждают запрет экспорта бензина для производителей на фоне роста цен,https://www.interfax.ru/business/1033089,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
973,ГАИ будет проверять иностранцев по реестру контролируемых лиц перед экзаменами на права,https://www.interfax.ru/russia/1010562,international_inflow,international_inflow,international_inflow,,,1,1,1.0,1.0,False
975,Полиция в грузинском Батуми провела задержания на акции протеста,https://www.interfax.ru/russia/1002467,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
976,"Суд удовлетворил иск Сбера о взыскании с его бывшей британской ""дочки"" 12,5 млн фунтов",https://www.interfax.ru/business/1006207,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
978,"Brent торгуется у $65,84 за баррель",https://www.interfax.ru/business/1042227,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
979,Более 30 БПЛА уничтожено за сутки над Белгородской областью,https://www.interfax.ru/russia/1061791,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
991,Рубль утром слабеет в паре с юанем на фоне небольшого снижения цен на нефть,https://www.interfax.ru/business/1047708,consumer_price_index,consumer_price_index,consumer_price_index,,,1,1,1.0,1.0,False
992,Арестован второй соответчик по иску к председателю Совета судей Момотову,https://www.interfax.ru/russia/1050197,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
993,Суд оштрафовал Apple и WhatsApp на миллионы рублей,https://www.interfax.ru/russia/1030623,crime_count,crime_count,crime_count,,,1,1,1.0,1.0,False
994,Торги акциями LG Electronics India после IPO начнутся 14 октября,https://www.interfax.ru/business/1051104,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
999,Объем закупок крупнейших госкомпаний у самозанятых за 9 месяцев вырос почти в 3 раза,https://www.interfax.ru/russia/1054215,enterprises_count,enterprises_count,enterprises_count,,,1,1,1.0,1.0,False
3,Старт вечерней сессии на срочном рынке Мосбиржи задерживается,https://www.interfax.ru/business/1023197,,,,,,0,0,1.0,1.0,False
4,Аэропорты Волгограда и Краснодара приостановили работу,https://www.interfax.ru/russia/1060536,,,,,,0,0,1.0,1.0,False
9,В посольстве РФ рассказали о планах Британии отказаться от российского урана к 2028 году,https://www.interfax.ru/world/1058497,,,,,,0,0,1.0,1.0,False
14,Президент РФ считает несправедливым перекладывание на сегодняшних немцев вины за прошлое,https://www.interfax.ru/world/1005877,,,,,,0,0,1.0,1.0,False
22,Памятник - символ идеи русской Свободы появится в Нижнем Новгороде,https://www.interfax.ru/russia/1058596,,,,,,0,0,1.0,1.0,False
29,Парламент Эстонии принял закон о церквях и приходах вопреки рекомендациям президента,https://www.interfax.ru/world/1047842,,,,,,0,0,1.0,1.0,False
35,"Кремль не стал конкретизировать, какие документы привез Дмитриев после переговоров в Майами",https://www.interfax.ru/world/1064865,,,,,,0,0,1.0,1.0,False
48,Страны G7 обсудили введение дополнительных санкций в отношении России,https://www.interfax.ru/world/1048862,,,,,,0,0,1.0,1.0,False
49,Путин поздравил Лукашенко с днем рождения,https://www.interfax.ru/russia/1044948,,,,,,0,0,1.0,1.0,False
56,Российские ледоколы помогают финским судам в Финском заливе,https://www.interfax.ru/russia/1074855,,,,,,0,0,1.0,1.0,False
57,"Резкое понижение температуры произойдет в регионах Поволжья, Урала и запада Сибири",https://www.interfax.ru/russia/1061760,,,,,,0,0,1.0,1.0,False
88,"Песков заявил, что Россия обдумает предложение о 30-дневном перемирии на Украине",https://www.interfax.ru/russia/1024983,,,,,,0,0,1.0,1.0,False
